proj_id,project_name,risk_class,n_funds,total_postings,funds_with_avc,funds_earmarked,funds_full_10digit_match,fund_types,fund_list
00000038,Major Programme 4 (Culture),D,369,19667,0,0,0,"001,003,013,002,009,019,005","2210511021,2210511041,2210512031,2210512061,2210512071,2210514051,2210514062,2210514071,2210521011,2210521021,2210522011,2210523031,2210524011,2210531011,2210532011,2210532041,2210532051,2210534011,2210541011,2210542011,2210542061,2210551011,2210552011,2210552061,2210553021,2210554021,2210561011,2210562031,2210562051,2210571011,2210571021,2210571031,2210572011,2210572021,2210572061,2230633111,2230841231,3210113081,3210114051,3210114081,3210131021,3210131141,3210141091,3210142081,3210142091,3210144041,3210145071,3210152031,3210152081,3210154031,3210175031,3210184041,3210213031,3210221121,3210222051,3210222111,3210225101,3210234021,3210243011,3210254031,3210264041,32102A2061,3210312111,3210313041,3210314041,3210412031,3210412061,3210412081,3210412091,3210412101,3210412121,3210414061,3210422041,3210422081,3210424041,3210424071,3210424081,3210425031,3210432041,3210432051,3210434021,3210442041,3210442081,3210442091,3210444051,3210452041,3210452111,3210454051,3210454091,3210455041,3210462051,32104A5011,3210511011,3210511021,3210511031,3210511041,3210511051,3210511061,3210511081,3210511091,3210511101,3210511111,3210511121,3210511131,3210511171,3210511181,3210512021,3210512031,3210512041,3210512051,3210512061,3210512071,3210512091,3210512101,3210512111,3210512151,3210512171,3210512181,3210512191,3210512201,3210512231,3210512271,3210512281,3210512291,3210512301,3210513011,3210513051,3210513071,3210513091,3210513151,3210514011,3210514021,3210514031,3210514041,3210514051,3210514061,3210514071,3210514081,3210514091,3210514101,3210514111,3210514121,3210514131,3210515011,3210515021,3210516021,3210516031,3210516061,3210516071,3210516081,3210521011,3210521021,3210521031,3210521041,3210521051,3210521061,3210521071,3210521081,3210521091,3210521131,3210521141,3210521151,3210522011,3210522021,3210522041,3210522051,3210522061,3210522071,3210522081,3210522121,3210522131,3210522151,3210522171,3210522181,3210522191,3210523011,3210523021,3210523061,3210524011,3210524021,3210524031,3210524041,3210524051,3210526021,3210526031,3210526041,3210526051,3210526061,3210526091,3210531011,3210531021,3210531031,3210531041,3210531051,3210531061,3210531071,3210531091,3210531121,3210531131,3210531141,3210532011,3210532021,3210532041,3210532051,3210532071,3210533011,3210533031,3210533041,3210534011,3210534021,3210534031,3210534041,3210534051,3210536011,3210536021,3210536031,3210541011,3210541021,3210541031,3210541041,3210541051,3210541061,3210541081,3210541101,3210541111,3210541131,3210542011,3210542021,3210542041,3210542061,3210542071,3210542081,3210542091,3210542111,3210542121,3210542151,3210542161,3210542181,3210542191,3210543011,3210543031,3210543041,3210543051,3210543061,3210544011,3210544021,3210544031,3210544041,3210544051,3210544061,3210544071,3210544081,3210544101,3210544111,3210546011,3210546021,3210546031,3210551011,3210551021,3210551031,3210551041,3210551061,3210551071,3210551091,3210551111,3210551121,3210551131,3210551141,3210552011,3210552021,3210552041,3210552051,3210552061,3210552091,3210552101,3210552131,3210552141,3210552151,3210552171,3210553021,3210553031,3210553041,3210554021,3210554031,3210554041,3210554051,3210554061,3210554081,3210554091,3210554101,3210556021,3210556031,3210561011,3210561021,3210561031,3210561041,3210561051,3210561071,3210561091,3210561101,3210561111,3210561121,3210562011,3210562021,3210562031,3210562041,3210562051,3210563021,3210563031,3210563041,3210564011,3210564021,3210564031,3210564041,3210564051,3210564061,3210565021,3210566021,3210566041,3210566051,3210566071,3210566081,3210581011,3210581012,3210582042,3210582091,3210582141,3210582161,3210584011,3210584021,3210584121,3210585011,3210585091,3210585092,3210585122,3210586011,3210586012,3210591011,3210591021,32105A1011,32105A1021,3210623051,3210624081,3210642101,3210642121,3210643091,3210652051,3210652071,3210652131,3210654101,32106A2011,32106B2051,3230321021,3230421121,3230511061,3230511121,3230633161,3230841671,3240117171,3240117313,3240117314,A210511021,A210521011,A210521021,A210521031,A210531011,A210541011,A210551011,A210595061"
00000035,Major Programme 1 (Education),D,592,19445,0,0,0,"096,003,013,002,001,012,005,019,018,009,004","125GEF0000,185GEF0004,2210102011,2210102021,2210102031,2210102041,2210103021,2210103051,2210103061,2210103081,2210112012,2210112051,2210115021,2210121011,2210122011,2210125011,2210132021,2210132061,2210134021,2210134052,2210134062,2210134071,2210141081,2210142012,2210142021,2210144051,2210145052,2210151021,2210152021,2210152031,2210152061,2210154031,2210155042,2210161012,2210162011,2210162021,2210162052,2210163031,2210171021,2210171031,2210172011,2210172021,2210173011,2210173031,2210174021,2210184041,2210184042,2210194011,2210212041,2210222051,2210252041,2210262061,2210272041,2210273051,2210412061,2210413011,2210432021,2210442051,2210452061,2210512021,2210516011,2210522031,2230841351,2230841441,2230841451,2240117195,3210111231,3210111241,3210111271,3210111281,3210111291,3210111391,3210112021,3210112031,3210112041,3210112081,3210112091,3210112111,3210112121,3210112131,3210112141,3210112151,3210113031,3210113051,3210113061,3210113081,3210113091,3210113101,3210114021,3210114031,3210114041,3210114051,3210114071,3210114081,3210114131,3210115031,3210115061,3210115071,3210115081,3210117021,3210121011,3210121021,3210121031,3210121051,3210122011,3210122031,3210122041,3210122061,3210122071,3210123011,3210123021,3210123031,3210123061,3210123071,3210124041,3210124051,3210125021,3210125031,3210125041,3210131011,3210131021,3210131031,3210131041,3210131051,3210131061,3210131071,3210131091,3210131141,3210132011,3210132021,3210132031,3210132041,3210132091,3210133011,3210133031,3210133041,3210133051,3210134011,3210134021,3210134031,3210134041,3210134061,3210134071,3210134081,3210134091,3210134101,3210134111,3210135021,3210135031,3210135041,3210135051,3210135091,3210135101,3210135121,3210137011,3210139031,3210141011,3210141021,3210141031,3210141041,3210141051,3210141061,3210141071,3210141091,3210141101,3210141111,3210141131,3210141181,3210141191,3210142011,3210142021,3210142031,3210142041,3210142051,3210142071,3210142081,3210142091,3210142101,3210142111,3210142131,3210142141,3210142171,3210142181,3210142201,3210143011,3210143021,3210143031,3210143041,3210143061,3210143102,3210144011,3210144021,3210144041,3210144051,3210144061,3210144081,3210144091,3210144101,3210144111,3210144121,3210145011,3210145021,3210145031,3210145061,3210145071,3210145081,3210147021,3210148011,321014A011,3210151011,3210151021,3210151031,3210151041,3210151051,3210151061,3210151071,3210152011,3210152021,3210152031,3210152051,3210152061,3210152071,3210152081,3210152091,3210152101,3210152131,3210152141,3210152171,3210153011,3210153031,3210153041,3210153051,3210154011,3210154021,3210154031,3210154051,3210154061,3210154071,3210154091,3210154101,3210154131,3210154141,3210155011,3210155021,3210155041,3210155061,3210155071,3210155081,3210157021,3210158011,3210161011,3210161021,3210161031,3210161041,3210161051,3210162021,3210162041,3210162051,3210162061,3210162111,3210163011,3210163081,3210164011,3210164021,3210164031,3210164041,3210164051,3210164061,3210164071,3210164081,3210165021,3210165051,3210165071,3210167021,3210168011,3210169011,321016A011,3210171011,3210171021,3210171031,3210171041,3210171061,3210171081,3210172011,3210172021,3210172031,3210172041,3210173011,3210173031,3210173041,3210174021,3210174031,3210174041,3210174051,3210174061,3210174081,3210175031,3210176011,3210181011,3210181021,3210181051,3210181061,3210182011,3210182021,3210182031,3210182041,3210182051,3210182061,3210182071,3210182081,3210182091,3210182111,3210182121,3210182141,3210183011,3210183021,3210183051,3210183061,3210184011,3210184031,3210184041,3210184051,3210184061,3210184071,3210184081,3210184101,3210184121,3210184131,3210184141,3210185011,3210185031,3210185071,3210185081,3210185091,3210187011,3210188011,3210191011,3210191021,3210191031,3210192011,3210192021,3210192031,3210197011,3210199011,321019A011,321019B011,321019C011,321019C021,321019C031,32101B1011,32101B1012,32101B2011,32101B2041,32101B2062,32101B2071,32101B2072,32101B2091,32101B2141,32101B2161,32101B3011,32101B3012,32101B3041,32101B3081,32101B4011,32101B4021,32101B4031,32101B4032,32101B4041,32101B4061,32101B4112,32101B4161,32101B5011,32101B5111,32101B6021,32101C1011,32101D1011,32101D2021,32101D2031,32101D4011,32101D4021,32101D4031,32101D4051,32101D5031,32101D5041,32101E1011,3210211031,3210211121,3210212031,3210212091,3210212121,3210212141,3210212161,3210213071,3210214031,3210214051,3210214071,3210215141,3210215221,3210215231,3210221121,3210222021,3210222031,3210222051,3210222081,3210222181,3210223041,3210224061,3210224181,3210225051,3210233031,3210242011,3210242041,3210244041,3210245011,3210245041,3210252021,3210252031,3210252061,3210255041,3210262011,3210262031,3210262051,3210264021,3210265041,3210294021,3210315021,3210315051,3210316051,3210332011,3210412061,3210412081,3210412101,3210412121,3210414061,3210415091,3210421011,3210421091,3210422021,3210422051,3210422061,3210422081,3210424031,3210425041,3210432021,3210432051,3210433011,3210435011,3210442041,3210442051,3210442081,3210442091,3210443021,3210445031,3210452061,3210452071,3210452111,3210452121,3210453011,3210454051,3210455051,3210462031,3210465041,3210482062,3210482082,3210511171,3210512041,3210512051,3210512111,3210512171,3210512291,3210512301,3210514111,3210516061,3210516121,3210521021,3210522041,3210522151,3210522171,3210526091,3210531031,3210531071,3210532051,3210536051,3210542151,3210546051,3210551031,3210551131,3210552041,3210552081,3210552121,3210556061,3210562011,3210562021,3210562051,3210565021,3210566031,3210566071,3210566081,3210581012,3210582071,3210591011,3210611031,3210612021,3210614071,3210621121,3210622041,3210622071,3210622101,3210622111,3210625011,3210632091,3210634011,3210641071,3210641131,3210645101,3210651021,3210652012,3210652061,3210652101,3210655021,3210681012,3210685072,3230311011,3230321021,3230321041,3230411081,3230421051,3230511011,3230511051,3230511091,3230511141,3230511151,3230633151,3230633191,3230731012,3230833101,3230833191,3230833211,3230834041,3230834071,3230836031,3230837051,3230837121,3230837131,3230841021,3230841621,3230841631,3230841651,3230841661,3230841701,3230841731,3230841741,3230841791,3230841801,3230841871,3230841931,3230853171,3230872042,3230872191,3230872352,3230872402,3240113234,3240113332,3240113363,3240115131,3240117214,3240117311,3240117312,3310731011,A210117011,A210118011,A210121011,A210121021,A210127011,A210137011,A210152011,A210157011,A210161011,A210161021,A210167011,A210171011,A2101A7011,A2101A8011,A2101A9021,A2101AA011,A2101AC021,A2101AD011,A2101AE011,A2101E7011,A2101G7011,A2101H1022,A230542051"
00010652,Management Cost OPF account,D,1,15780,0,0,1,303,680REV9000
00000037,Major Programme 3 (Soc & Hum Sciences),D,275,13244,0,0,0,"001,003,013,002,009,004,019","2210224101,2210254021,2210411011,2210411021,2210411031,2210415041,2210422031,2210423011,2210425031,2210432021,2210441011,2210442051,2210443011,2210444011,2210444031,2210445021,2210451011,2210451021,2210452011,2210452031,2210452061,2210454011,2210454041,2210455031,2210461022,2210463011,2210464011,2210471021,2210471031,2210472011,2210472031,2210542011,2210671011,2230633071,2230633161,2230837121,2230841341,2230841451,2230861011,2230861041,3210112141,3210121051,3210122061,3210134031,3210135091,3210142111,3210144101,3210184121,32101D1011,3210212041,3210212321,3210214011,3210215101,3210215131,3210221021,3210222031,3210224081,3210265011,3210281011,3210295021,3210312031,3210313011,3210313041,3210315031,3210316021,3210316051,3210411011,3210411021,3210411041,3210411051,3210411061,3210411071,3210411091,3210411101,3210411111,3210412021,3210412031,3210412061,3210412081,3210412091,3210412101,3210412111,3210412121,3210413011,3210413041,3210413051,3210414022,3210414031,3210414041,3210414051,3210414061,3210414071,3210415031,3210415091,3210415121,3210421011,3210421021,3210421031,3210421041,3210421051,3210421081,3210421091,3210422021,3210422041,3210422061,3210422071,3210422081,3210423011,3210423041,3210423051,3210424011,3210424031,3210424041,3210424061,3210424071,3210425021,3210425041,3210425051,3210425081,3210431011,3210431021,3210431051,3210431061,3210431081,3210431091,3210432021,3210432031,3210432041,3210432051,3210433011,3210433021,3210434011,3210434021,3210434031,3210435011,3210435061,3210441011,3210441021,3210441031,3210441061,3210441081,3210441091,3210441121,3210442021,3210442041,3210442051,3210442071,3210442081,3210442091,3210443011,3210443021,3210443041,3210443061,3210444011,3210444021,3210444031,3210444041,3210444051,3210445021,3210445031,3210445041,3210445051,3210445061,3210451011,3210451021,3210451041,3210451051,3210452011,3210452041,3210452061,3210452071,3210452081,3210452101,3210452111,3210452121,3210453011,3210453041,3210453051,3210454021,3210454031,3210454041,3210454051,3210454061,3210454071,3210454091,3210455031,3210455041,3210455051,3210455101,3210461011,3210461021,3210461031,3210461041,3210461051,3210462021,3210462031,3210462041,3210462051,3210463011,3210463021,3210463031,3210464011,3210464021,3210465041,3210481011,3210481012,3210482012,3210482052,3210482061,3210482062,3210482102,3210483031,3210483041,3210484022,3210484031,3210484042,3210484061,3210485011,3210485081,3210485082,3210491011,3210491021,3210492012,3210493011,3210494011,3210494021,32104A2011,32104A3011,32104A5011,3210512021,3210512091,3210512191,3210516081,3210522011,3210522161,3210531071,3210532011,3210542171,3210552021,3210552141,3210623071,3210642061,3210652031,3210652071,3210653051,3210654041,3210661051,3210665021,3230311011,3230321021,3230411081,3230421121,3230511011,3230511061,3230511071,3230633171,3230833021,3230833161,3230835071,3230841611,3230841651,3230841671,3230841771,3230841781,3230841851,3230872102,A210441141,A210442051,A210451061,A210451071,A210464031,A210472011,A210474021,A210481071,A2104A3031"
00000039,Major Programme 5 (Com & Information),D,249,8745,0,0,0,"001,012,003,013,019,002,004,005","2210611012,2210612011,2210614021,2210621061,2210622071,2210632011,2210634041,2210641021,2210641031,2210641042,2210642021,2210642031,2210642061,2210642071,2210643021,2210644021,2210644031,2210651021,2210651031,2210652011,2210653011,2210654011,2210654022,2210661011,2210661022,2210662021,2210662041,2210671011,3210152071,32101B1012,3210212061,3210212161,3210212171,3210213071,3210233011,3210412031,3210422021,3210424041,3210452011,3210453041,3210455051,3210485082,3210512061,3210512171,3210512181,3210512191,3210514011,3210514051,3210514151,3210516051,3210516061,3210522051,3210522151,3210522161,3210524011,3210526041,3210532071,3210534011,3210536021,3210536031,3210542061,3210542151,3210542171,3210544011,3210544081,3210544091,3210546021,3210552051,3210552141,3210554021,3210556021,3210561101,3210562031,3210566021,3210582141,3210611031,3210611041,3210611051,3210611081,3210612021,3210612031,3210612041,3210613011,3210613021,3210621011,3210621061,3210621071,3210621081,3210621091,3210621101,3210621121,3210621131,3210621161,3210622011,3210622021,3210622041,3210622061,3210622071,3210622091,3210622101,3210622111,3210623041,3210623051,3210623061,3210623071,3210624011,3210624021,3210624041,3210624051,3210624081,3210624101,3210625041,3210631011,3210631031,3210631041,3210631051,3210631061,3210631091,3210631111,3210632011,3210632021,3210632041,3210632051,3210632071,3210632081,3210633021,3210633031,3210633041,3210633071,3210633091,3210633101,3210634041,3210634071,3210634081,3210634111,3210641011,3210641021,3210641071,3210641081,3210641091,3210641111,3210641131,3210641151,3210642011,3210642021,3210642041,3210642061,3210642101,3210642121,3210643071,3210643081,3210643091,3210643101,3210643121,3210643131,3210644011,3210644031,3210645031,3210645071,3210645101,3210651021,3210651041,3210651061,3210651081,3210651091,3210651111,3210651121,3210651131,3210652012,3210652031,3210652041,3210652051,3210652061,3210652071,3210652081,3210652101,3210652121,3210652131,3210653051,3210653061,3210653081,3210653091,3210653101,3210653111,3210653121,3210653141,3210653151,3210654011,3210654031,3210654041,3210654051,3210654061,3210654081,3210654091,3210654101,3210654111,3210654121,3210654131,3210654181,3210655021,3210655031,3210655081,3210655121,3210661051,3210662011,3210662041,3210662051,3210662071,3210663021,3210663031,3210663041,3210664011,3210665021,3210681011,3210681012,3210682041,3210682061,3210682072,3210682081,3210682092,3210683031,3210683032,3210683042,3210684012,3210685011,3210685082,3210691011,3210692011,3210693011,32106A1011,32106B1011,32106B2011,32106B2051,32106B3011,32106B3021,32106B4011,32106B4021,32106B5011,3230833191,3230841591,3230841671,3230841791,3230841851,3240113231,3240116015,A210641011,A210641021,A2106C1011,A2106C1012"
00012657,Special Account for Post Occupancy POC,D,1,6792,0,0,1,303,655REV9000
00009772,Cost Recovery Policy 2017,D,1,4065,0,0,1,304,633CRP9003
00013510,Inclusive Ed. West Africa Regional Progr,D,1,2355,0,0,1,,P2159RAF01
00006118,BASIC OPERATIONAL ACTVITIES,D,2,2317,0,0,1,,"633UBO9003,633ULO9000"
00013190,Support to inclusive education in Brazil,D,1,2150,0,0,1,,914BRZ1155
00000040,RP Cross-Cutting Themes,D,448,2058,0,0,0,"001,019,003,013,009,004,005","3210612021,3210612031,3210622071,3210622101,3210624021,3210625021,3210633021,3210642061,3210652051,3210654031,3210654041,3210654061,3210654101,3210654181,3210682081,32106A2011,32106B2051,3230311011,3230321021,3230431012,3230633141,3230833211,3230835161,3230841551,3230874041,3240111031,3240113011,3240113012,3240113013,3240113014,3240113051,3240113052,3240113071,3240113072,3240113091,3240113092,3240113093,3240113094,3240113095,3240113097,3240113151,3240113152,3240113153,3240113154,3240113171,3240113172,3240113181,3240113182,3240113183,3240113184,3240113185,3240113186,3240113187,3240113212,3240113213,3240113214,3240113221,3240113233,3240113251,3240113252,3240113253,3240113254,3240113271,3240113274,3240113281,3240113283,3240113284,3240113286,3240113291,3240113292,3240113293,3240113294,3240113301,3240113302,3240113303,3240113304,3240113333,3240113334,3240113362,3240113371,3240113373,3240113391,3240113392,3240113393,3240113394,3240113431,3240113436,3240113471,3240113472,3240113473,3240113474,3240113475,3240113476,3240113477,3240113481,3240113482,3240113491,3240114031,3240114052,3240114054,3240114056,324011405A,3240114071,3240114072,3240114073,3240114082,3240114084,3240114101,3240114102,3240114103,3240114123,3240114131,3240114133,3240114134,3240114135,3240114171,3240114172,3240114174,3240114183,3240114184,3240114212,3240114224,3240114241,3240114252,3240115013,3240115014,3240115015,3240115016,3240115021,3240115022,3240115023,3240115024,3240115031,3240115032,3240115033,3240115034,3240115035,3240115036,3240115037,3240115041,3240115042,3240115043,3240115044,3240115045,3240115046,3240115051,3240115052,3240115053,3240115054,3240115055,3240115057,3240115061,3240115063,3240115091,3240115093,3240115094,3240115095,3240115096,3240115097,3240115101,3240115102,3240115103,3240115104,3240115111,3240115113,3240115114,3240115115,3240115116,3240115117,3240115123,3240115124,3240115125,3240115127,3240115132,3240115133,3240115134,3240115141,3240115142,3240115143,3240115144,3240115145,3240115146,3240115153,3240115154,3240115161,3240115162,3240115163,3240115164,3240115165,3240115166,3240115171,3240115172,3240115174,3240115175,3240115176,3240115177,3240115191,3240115192,3240115193,3240115194,3240115195,3240115201,3240115202,3240115203,3240115204,3240115205,3240115206,3240115211,3240115213,3240115214,3240115221,3240115222,3240115223,3240115224,3240115251,3240115252,3240115254,3240115255,3240115261,3240115263,3240115264,3240115266,3240115271,3240115272,3240115273,3240115275,3240115277,3240115281,3240115301,3240115302,3240115305,3240115306,3240115307,3240115311,3240115313,3240115314,3240115315,3240115321,3240115322,3240115323,3240115324,3240115325,3240115326,3240115327,3240115332,3240115333,3240115334,3240115335,3240115336,3240115351,3240115352,3240115353,3240115355,3240115357,3240115363,3240115365,3240115366,3240115367,3240115381,3240115382,3240115384,3240115385,3240115386,3240115387,3240115391,3240115392,3240115393,3240115394,3240115395,3240115396,3240115397,3240115405,3240115407,3240115411,3240115413,3240115414,3240115415,3240115431,3240115432,3240115434,3240115435,3240115441,3240115443,3240115444,3240115451,3240115462,3240115463,3240115464,3240115465,3240115466,3240115471,3240115472,3240115473,3240115474,3240115475,3240115476,3240115477,3240115491,3240115493,3240115494,3240115495,3240116021,3240116022,3240116023,3240116024,3240116031,3240116032,3240116033,3240116034,3240116051,3240116052,3240116053,3240116054,3240116081,3240116091,3240116092,3240116093,3240116094,3240116101,3240116103,3240116111,3240116112,3240116113,3240116114,3240116115,3240116142,3240116144,3240116145,3240116211,3240116212,3240116213,3240116214,3240117021,3240117022,3240117041,3240117051,3240117052,3240117053,3240117054,3240117061,3240117062,3240117063,3240117064,3240117071,3240117073,3240117074,3240117075,3240117082,3240117083,3240117091,3240117092,3240117093,3240117094,3240117101,3240117102,3240117103,3240117104,3240117106,3240117107,3240117121,3240117181,3240117182,3240117183,3240117202,3240117211,3240117212,3240117213,3240117214,3240117221,3240117222,3240117223,3240117224,3240117231,3240117232,3240117261,3240117262,3240117263,3240117264,3240117271,3240117272,3240117273,3240117274,3240117281,3240117282,3240117284,3240117292,3240117293,3240117294,3240117302,3240117303,3240117304,3240117322,3240117323,3240117324,3240117341,3240117344,3240117381,3240117382,3240117384,3240117391,3240117392,3240117393,3240117394,3240117411,3240118011,3240118021,3240118031,3240118041,3240118061,3240118071,3240118111,3240118121,3240118131,3240118151,3240118161,3240118171,3240118181,3240118201,3240118231,3240118241,3240118251,3240118261,3240118271,3240118281,3240118311,3240118321,3240118331,3240118341,3240118351,3240118361,3240118371,3240118401,3240118411,3240118421,3240118441,3240118481,3240118501,3240118521,3240118621,3240118631,3240118741,3240118771,3240118AG1,3240118AH1,3240211011,3240211021,A240118011,A240119011"
00002262,IESALC Direct Programme Costs,D,36,1884,0,0,0,113,"511IES2593,511IES2653,511IES2713,511IES2843,511IES2893,511IES4015,511IES4045,511IES4145,511IES4245,511IES4345,511IES4405,511IES4415,511IES4425,511IES4435,511IES4445,511IES4455,511IES4465,511IES4475,511IES4545,511IES4575,511IES4585,511IES4595,511IES4645,511IES4655,511IES4745,511IES4845,511IES4905,511IES4915,511IES4925,511IES4935,511IES4945,511IES5515,511IES5525,511IES5535,511IES5545,511IES5555"
00013424,Futures of Education in Brazil,D,1,1873,0,0,1,,914BRZ1157
00011220,RENOVA-UNESCO partnership for the local,D,1,1750,0,0,1,,570BRZ3006
00002124,USLS expenditures,D,1,1710,0,0,1,199,454USL9001
00013074,FITOCA STAFF MEMBERS,D,1,1648,0,0,1,,633UBO7301
00008737,PDK Programme Support Funds,D,1,1605,0,0,1,,P3638PSF99
00006044,Criança Esperança Programme - Grassroot,D,1,1574,0,0,1,,465BRZ3007
00013008,Culture and education for the promotion,D,1,1530,0,0,1,,914BRZ4026
00013268,Basis for decentralization and shared ma,D,1,1369,0,0,1,,914BRZ4027
00006039,Criança Esperança Programme,D,1,1303,0,0,1,,465BRZ0002
00013486,Projet d’appui au Plan Décennal d’Educat,D,2,1095,0,0,0,,"IBEBID24,IBEDDC24"
00013002,Climate Change_Coordination & Inception,D,1,1011,0,0,1,,341GPE0408
00004274,Programme support Funds,D,1,983,0,0,1,,638PSF9000
00006205,PSC EARNING (SBF),D,1,960,0,0,1,,633UBO9000
00010425,AFD Quality: Pilotage de la qualité de l,D,1,901,0,0,1,,P2123QTY01
00012258,National Development Education Fund Arti,D,1,822,0,0,1,,914BRZ1115
00009739,Safeguard of the Cultural and Linguistic,D,1,794,0,0,1,,914BRZ4019
00013168,Capacity building of Teachers to Promote,D,2,763,0,0,1,,"470RAF1000,471RAF1000"
00012390,Promotion and Sustainable Development of,D,1,726,0,0,1,,914BRZ4025
00011612,Integrated management and development of,D,1,689,0,0,1,,570RLA4000
00012255,Support to the implementation of the mun,D,1,666,0,0,1,,914BRZ3053
00012259,FNDE - National Program to Support Schoo,D,1,592,0,0,1,,914BRZ1149
00013696,Strengthening Instructional Leadership a,D,1,578,0,0,1,,178GUY0401
00012518,Projet d’appui au Plan Décennal d’Educat,D,1,563,0,0,0,,IBEBID22
00013786,EDUCATION FOR ALL IN BRAZIL,D,1,533,0,0,1,,914BRZ1161
00004790,BA General Operating Expenses,D,1,511,0,0,1,,102ARG1101
00012814,Digital Education and Combined Preventio,D,1,507,0,0,1,,914BRZ1151
00013146,"AU JSB Creating Safe, Supportive, and Re",D,3,476,0,0,1,196,"470RAF1000,471RAF1000,PFF"
00011586,Knowledge and Innovation Exchange Hub fo,D,1,433,0,0,1,,501RAF1000
00013278,Free Education,D,1,423,0,0,1,,570BRZ1020
00013330,Meaningful connectivity and Artificial I,D,1,415,0,0,1,,914BRZ5067
00002261,IITE Direct Programme Costs,D,8,399,0,0,0,113,"564ITE0028,564ITE0058,564ITE9018,564ITE9028,564ITE9038,564ITE9058,564ITE9068,564ITE9078"
00013349,Contribution volontaire DDC Suisse 2024,D,1,383,0,0,0,,IBEDDC24
00013515,SHNU PSC Administration,D,2,383,0,0,1,,"GLO5808536,RAS5801925"
00013052,Development of a transformative and citi,D,1,378,0,0,1,,914BRZ1153
00011831,Building a quality education in Parana S,D,1,372,0,0,1,,914BRZ1091
00011931,Higher Education and the National Educat,D,1,368,0,0,1,,914BRZ1102
00012990,"Promoting access to information, the exe",D,1,363,0,0,1,,914BRZ5020
00012207,Social development policies to promote a,D,1,356,0,0,1,,914BRZ3051
00013511,Reimbursable costs 2025,D,1,334,0,0,1,,707RMB0625
00013404,Contribution volontaire France 2024,D,1,329,0,0,0,,IBEFRA24
00012671,Support project for the implementation o,D,1,323,0,0,1,,P2200SOM01
00013060,Administration,D,1,300,0,0,1,,GLO5048523
00006206,PSC EARNING (OTHER),D,1,293,0,0,1,,633UBO9001
00013418,Museography of the National Museum of Ri,D,1,293,0,0,1,,914BRZ4028
00012467,Madagascar Capacity Development,D,1,282,0,0,1,,264MAG0402
00006135,UBO FITOCA PFF technical account PSC EAR,D,30,273,0,0,0,,"570BRZ1012,570BRZ1014,570BRZ1016,570BRZ1017,570BRZ1018,570BRZ1019,570BRZ1020,570BRZ1021,570BRZ1022,570BRZ2050,570BRZ3005,570BRZ3006,570BRZ3007,570BRZ3008,570BRZ5005,586RLA2001,586RLA2002,586RLA4000,914BRZ1091,914BRZ1163,914BRZ2023,914BRZ3051,914BRZ3052,914BRZ4018,914BRZ5015,914BRZ5016,914BRZ5017,914BRZ5018,914BRZ5019,914BRZ5020"
00012879,Contribution volontaire DDC Suisse 2023,D,1,270,0,0,0,,IBEDDC23
00012174,YouTube Education Platform,D,1,260,0,0,1,,570BRZ1018
00013145,Mental Health and Psychosocial Support f,D,1,259,0,0,1,,469RAF1000
00012823,THE TRANSFORMATION OF THE CURRICULUM IN,D,2,248,0,0,0,,"DUTCDDC23,IBEGERM23"
00013639,Strengthening the initiatives of the Bas,D,1,246,0,0,1,,914BRZ1159
00012445,Improvement of the ANVISA technological,D,1,238,0,0,1,,914BRZ2026
00011735,Promoting STI and economic public polici,D,1,237,0,0,1,,914BRZ2024
00013707,Formation en planification axée sur la l,D,1,236,0,0,1,,189MOR0401
00013072,UBO FITOCA Staff Members,D,1,235,0,0,1,,633UBO1601
00013860,Management for Learning: Cooperation for,D,1,231,0,0,1,,570BRZ1022
00012846,Appui au PRAPS - Pastoralisme au Sahel,D,1,221,0,0,1,,P2503RAF01
00013313,Resource Pack on Teaching and Learning t,D,1,220,0,0,0,,GHAUS24
00012018,CERFER_Renforcement des capacités instit,D,1,206,0,0,1,,P2375RAF01
00012836,SHNU TeachersED LLL Project 1,D,2,201,0,0,1,196,"GLO5803136,PFF"
00013951,Strengthening the National Culture Plan,D,1,201,0,0,1,,914BRZ4030
00013595,Social Protection for Families of the Ri,D,1,196,0,0,1,,914BRZ3061
00011507,Promotion of tourism in cultural and nat,D,1,195,0,0,1,,914BRZ4024
00009947,TECHNICAL SUPPORT FOR PREPARATION AND IN,D,1,193,0,0,1,,914BRZ2010
00004506,Buenos Aires Programme Support Funds,D,1,190,0,0,1,,638BSF9000
00013370,Administration,D,1,189,0,0,1,,GLO5038524
00013415,Formation PSGSE PROMO 18_1Oct24-30Nov25,D,1,188,0,0,1,,709RAF1225
00013210,Women in Learning Leadership - WiLL,D,1,187,0,0,1,,P2177GLO01
00013054,Improvement and innovation of educationa,D,1,180,0,0,1,,914BRZ1154
00013462,Supreme Court Museum: Heritage and memor,D,1,173,0,0,1,,914BRZ4029
00013562,Technical account 2025 Receivables PAR,D,1,168,0,0,1,,999PAR2025
00012820,ELABORATION ET LA PRODUCTION D’UN CADRE,D,1,162,0,0,0,,IBEAFD23
00013332,National Environmental Education Strateg,D,1,159,0,0,1,,914BRZ1019
00013606,Contribution to Gender at the Centre Ini,D,1,158,0,0,1,,P2200RAF07
00011509,Access to Knowledge for Consumers,D,1,151,0,0,1,,914BRZ5018
00012308,Public Policies for Telecommunications a,D,1,145,0,0,1,,914BRZ5019
00013001,Leadership seminar and ULAD 24,D,1,145,0,0,1,,377GLO0201
